FIPS,State,County,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
1093,Alabama,Marion County,7238,7379,7344,11672,3554,5144,42332,9947,52279
1089,Alabama,Madison County,7238,7379,9384,11672,3554,5144,44372,10424,54796
1093,Alabama,Madison County,7238,7379,9384,11672,3554,5144,44372,10424,54796
1091,Alabama,Marengo County,7238,7379,7344,11672,3554,5144,42332,9947,52279
1095,Alabama,Marshall County,7238,7379,7596,11672,3554,5144,42584,10006,52590
1097,Alabama,Mobile County,7238,7379,10488,11672,3554,5144,45476,10682,56158
1097,Alabama,"Mobile, AL",7238,7379,10085,11672,3554,5144,45073,10538,55612
1099,Alabama,Monroe County,7238,7379,7344,11672,3554,5144,42332,9947,52279
1101,Alabama,Montgomery County,7238,7379,9960,11672,3554,5144,44948,10559,55507
1101,Alabama,"Montgomery, AL",7238,7379,9960,11672,3554,5144,44948,10509,55457
1103,Alabama,Morgan County,7238,7379,8244,11672,3554,5144,43232,10157,53389
1105,Alabama,Perry County,7238,7379,7344,11672,3554,5144,42332,9947,52279
1107,Alabama,Pickens County,7238,7379,7344,11672,3554,5144,42332,9947,52279
1109,Alabama,Pike County,7238,7379,7464,11672,3554,5144,42452,9975,52427
1111,Alabama,Randolph County,7238,7379,7344,11672,3554,5144,42332,9947,52279
1113,Alabama,Russell County,7238,7379,9480,11672,3554,5144,44468,10446,54914
1115,Alabama,St. Clair County,7238,7379,11832,11672,3554,5144,46820,10996,57816
1117,Alabama,Shelby County,7238,7379,11832,11672,3554,5144,46820,10996,57816
1119,Alabama,Sumter County,7238,7379,8868,11672,3554,5144,43856,10303,54159
1121,Alabama,Talladega County,7238,7379,7728,11672,3554,5144,42716,10037,52753
1123,Alabama,Tallapoosa County,7238,7379,7344,11672,3554,5144,42332,9947,52279
1125,Alabama,Tuscaloosa County,7238,7379,10620,11672,3554,5144,45608,10713,56321
1125,Alabama,"Tuscaloosa, AL",7238,7379,10003,11672,3554,5144,44991,10519,55510
1127,Alabama,Walker County,7238,7379,9012,11672,3554,5144,44000,10337,54337
1129,Alabama,Washington County,7238,7379,7416,11672,3554,5144,42404,9964,52368
1131,Alabama,Wilcox County,7238,7379,7344,11672,3554,5144,42332,9947,52279
1133,Alabama,Winston County,7238,7379,7344,11672,3554,5144,42332,9947,52279
2013,Alaska,Aleutians East Borough,8639,6572,14436,11186,3554,4996,49384,8006,57390
2016,Alaska,Aleutians West Census Area,8639,6572,21060,11186,3554,4996,56008,9080,65087
2020,Alaska,Anchorage Municipality,8639,6572,15660,11186,3554,4996,50608,8204,58812
2020,Alaska,"Anchorage, AK",8639,6572,14830,11186,3554,4996,49777,8070,57847
2050,Alaska,Bethel Census Area,8639,6572,20256,11186,3554,4996,55204,8949,64153
2060,Alaska,Bristol Bay Borough,8639,6572,14424,11186,3554,4996,49372,8004,57376
2068,Alaska,Denali Borough,8639,6572,18468,11186,3554,4996,53416,8660,62075
2070,Alaska,Dillingham Census Area,8639,6572,16716,11186,3554,4996,51664,8375,60039
2090,Alaska,Fairbanks North Star Borough,8639,6572,15900,11186,3554,4996,50848,8243,59091
2100,Alaska,Haines Borough,8639,6572,12684,11186,3554,4996,47632,7722,55354
2122,Alaska,Kenai Peninsula Borough,8639,6572,14304,11186,3554,4996,49252,7984,57236
2130,Alaska,Ketchikan Gateway Borough,8639,6572,16968,11186,3554,4996,51916,8416,60332
2150,Alaska,Kodiak Island Borough,8639,6572,17184,11186,3554,4996,52132,8451,60583
2164,Alaska,Lake and Peninsula Borough,8639,6572,10884,11186,3554,4996,45832,7430,53262
2170,Alaska,Matanuska-Susitna Borough,8639,6572,12516,11186,3554,4996,47464,7695,55158
2180,Alaska,Nome Census Area,8639,6572,20220,11186,3554,4996,55168,8944,64111
2185,Alaska,North Slope Borough,8639,6572,17784,11186,3554,4996,52732,8549,61280
2188,Alaska,Northwest Arctic Borough,8639,6572,16944,11186,3554,4996,51892,8412,60304
2220,Alaska,Sitka City and Borough,8639,6572,15516,11186,3554,4996,50464,8181,58645
2240,Alaska,Southeast Fairbanks Census Area,8639,6572,15564,11186,3554,4996,50512,8189,58701
2261,Alaska,Valdez-Cordova Census Area,8639,6572,14892,11186,3554,4996,49840,8080,57920
2282,Alaska,Yakutat City and Borough,8639,6572,14748,11186,3554,4996,49696,8056,57752
2290,Alaska,Yukon-Koyukuk Census Area,8639,6572,9792,11186,3554,4996,44740,7253,51993
4001,Arizona,Apache County,8639,7315,8676,11186,3554,4996,44367,10585,54951
4003,Arizona,Cochise County,8639,7315,10284,11186,3554,4996,45975,10942,56917
4005,Arizona,Coconino County,8639,7315,15192,11186,3554,4996,50883,12033,62916
4007,Arizona,Gila County,8639,7315,11064,11186,3554,4996,46755,11116,57870
4009,Arizona,Graham County,8639,7315,10236,11186,3554,4996,45927,10931,56858
4011,Arizona,Greenlee County,8639,7315,8568,11186,3554,4996,44259,10561,54819
4012,Arizona,La Paz County,8639,7315,10284,11186,3554,4996,45975,10942,56917
4013,Arizona,Maricopa County,8639,7315,14076,11186,3554,4996,49767,11785,61552
4015,Arizona,Mohave County,8639,7315,10452,11186,3554,4996,46143,10979,57122
4017,Arizona,Navajo County,8639,7315,9624,11186,3554,4996,45315,10795,56110
4019,Arizona,Pima County,8639,7315,11388,11186,3554,4996,47079,11188,58266
4021,Arizona,Pinal County,8639,7315,14076,11186,3554,4996,49767,11785,61552
4023,Arizona,Santa Cruz County,8639,7315,9024,11186,3554,4996,44715,10662,55377
4025,Arizona,Yavapai County,8639,7315,12312,11186,3554,4996,48003,11393,59396
4027,Arizona,Yuma County,8639,7315,9792,11186,3554,4996,45483,10833,56315
4027,Arizona,"Yuma, AZ",8639,7315,9792,11186,3554,4996,45483,10113,55595
5001,Arkansas,Arkansas County,7238,8257,7704,11672,3554,5144,43570,12742,56312
5003,Arkansas,Ashley County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5005,Arkansas,Baxter County,7238,8257,8388,11672,3554,5144,44254,12923,57177
5007,Arkansas,Benton County,7238,8257,9684,11672,3554,5144,45550,13267,58817
5101,Arkansas,Benton County,7238,8257,9684,11672,3554,5144,45550,13267,58817
5007,Arkansas,Newton County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5101,Arkansas,Newton County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5009,Arkansas,Boone County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5011,Arkansas,Bradley County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5013,Arkansas,Calhoun County,7238,8257,8124,11672,3554,5144,43990,12853,56843
5015,Arkansas,Carroll County,7238,8257,7656,11672,3554,5144,43522,12729,56251
5017,Arkansas,Chicot County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5019,Arkansas,Clark County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5021,Arkansas,Clay County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5023,Arkansas,Cleburne County,7238,8257,8160,11672,3554,5144,44026,12863,56889
5025,Arkansas,Cleveland County,7238,8257,8556,11672,3554,5144,44422,12968,57390
5027,Arkansas,Columbia County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5029,Arkansas,Conway County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5031,Arkansas,Craighead County,7238,8257,9516,11672,3554,5144,45382,13222,58604
5033,Arkansas,Crawford County,7238,8257,8232,11672,3554,5144,44098,12882,56980
5035,Arkansas,Crittenden County,7238,8257,10608,11672,3554,5144,46474,13512,59986
5037,Arkansas,Cross County,7238,8257,8220,11672,3554,5144,44086,12879,56965
5039,Arkansas,Dallas County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5041,Arkansas,Desha County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5043,Arkansas,Drew County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5045,Arkansas,Faulkner County,7238,8257,9648,11672,3554,5144,45514,13257,58771
5047,Arkansas,Franklin County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5049,Arkansas,Fulton County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5051,Arkansas,Garland County,7238,8257,9264,11672,3554,5144,45130,13156,58285
5053,Arkansas,Grant County,7238,8257,8508,11672,3554,5144,44374,12955,57329
5055,Arkansas,Greene County,7238,8257,8316,11672,3554,5144,44182,12904,57086
5057,Arkansas,Hempstead County,7238,8257,7716,11672,3554,5144,43582,12745,56327
5059,Arkansas,Hot Spring County,7238,8257,7596,11672,3554,5144,43462,12713,56175
5059,Arkansas,"Hot Springs, AR",7238,8257,9264,11672,3554,5144,45130,11960,57090
5061,Arkansas,Howard County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5063,Arkansas,Independence County,7238,8257,7920,11672,3554,5144,43786,12799,56585
5065,Arkansas,Izard County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5067,Arkansas,Jackson County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5069,Arkansas,Jefferson County,7238,8257,8556,11672,3554,5144,44422,12968,57390
5071,Arkansas,Johnson County,7238,8257,7704,11672,3554,5144,43570,12742,56312
5073,Arkansas,Lafayette County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5075,Arkansas,Lawrence County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5077,Arkansas,Lee County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5079,Arkansas,Lincoln County,7238,8257,8556,11672,3554,5144,44422,12968,57390
5081,Arkansas,Little River County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5083,Arkansas,Logan County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5085,Arkansas,Lonoke County,7238,8257,9648,11672,3554,5144,45514,13257,58771
5087,Arkansas,Madison County,7238,8257,9684,11672,3554,5144,45550,13267,58817
5089,Arkansas,Madison County,7238,8257,9684,11672,3554,5144,45550,13267,58817
5087,Arkansas,Marion County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5089,Arkansas,Marion County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5091,Arkansas,Miller County,7238,8257,9504,11672,3554,5144,45370,13219,58589
5093,Arkansas,Mississippi County,7238,8257,7740,11672,3554,5144,43606,12752,56358
5095,Arkansas,Monroe County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5097,Arkansas,Montgomery County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5099,Arkansas,Nevada County,7238,8257,8784,11672,3554,5144,44650,13028,57678
5103,Arkansas,Ouachita County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5105,Arkansas,Perry County,7238,8257,9648,11672,3554,5144,45514,13257,58771
5107,Arkansas,Phillips County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5109,Arkansas,Pike County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5111,Arkansas,Poinsett County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5113,Arkansas,Polk County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5115,Arkansas,Pope County,7238,8257,7872,11672,3554,5144,43738,12787,56525
5117,Arkansas,Prairie County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5119,Arkansas,Pulaski County,7238,8257,9648,11672,3554,5144,45514,13257,58771
5121,Arkansas,Randolph County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5123,Arkansas,St. Francis County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5125,Arkansas,Saline County,7238,8257,9648,11672,3554,5144,45514,13257,58771
5127,Arkansas,Scott County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5129,Arkansas,Searcy County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5131,Arkansas,Sebastian County,7238,8257,8232,11672,3554,5144,44098,12882,56980
5133,Arkansas,Sevier County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5135,Arkansas,Sharp County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5137,Arkansas,Stone County,7238,8257,7596,11672,3554,5144,43462,12713,56175
5139,Arkansas,Union County,7238,8257,7584,11672,3554,5144,43450,12710,56160
5141,Arkansas,Van Buren County,7238,8257,7716,11672,3554,5144,43582,12745,56327
5143,Arkansas,Washington County,7238,8257,9684,11672,3554,5144,45550,13267,58817
5145,Arkansas,White County,7238,8257,8136,11672,3554,5144,44002,12857,56859
5147,Arkansas,Woodruff County,7238,8257,7560,11672,3554,5144,43426,12704,56130
5149,Arkansas,Yell County,7238,8257,7560,11672,3554,5144,43426,12704,56130
6001,California,Alameda County,8639,8011,26868,11186,3554,4996,63254,22407,85662
6003,California,Alpine County,8639,8011,12168,11186,3554,4996,48554,17954,66509
6005,California,Amador County,8639,8011,13536,11186,3554,4996,49922,18369,68291
6007,California,Butte County,8639,8011,13080,11186,3554,4996,49466,18231,67697
6007,California,Sutter County,8639,8011,13044,11186,3554,4996,49430,18220,67650
6101,California,Sutter County,8639,8011,13044,11186,3554,4996,49430,18220,67650
6009,California,Calaveras County,8639,8011,11856,11186,3554,4996,48242,17860,66102
6011,California,Colusa County,8639,8011,11256,11186,3554,4996,47642,17678,65320
6013,California,Contra Costa County,8639,8011,26868,11186,3554,4996,63254,22407,85662
6015,California,Del Norte County,8639,8011,11736,11186,3554,4996,48122,17823,65946
6017,California,El Dorado County,8639,8011,16188,11186,3554,4996,52574,19172,71746
6019,California,Fresno County,8639,8011,11760,11186,3554,4996,48146,17831,65977
6019,California,"Fresno, CA",8639,8011,11760,11186,3554,4996,48146,14585,62731
6021,California,Glenn County,8639,8011,10596,11186,3554,4996,46982,17478,64460
6023,California,Humboldt County,8639,8011,12480,11186,3554,4996,48866,18049,66915
6025,California,Imperial County,8639,8011,12324,11186,3554,4996,48710,18002,66712
6027,California,Inyo County,8639,8011,11676,11186,3554,4996,48062,17805,65867
6029,California,Kern County,8639,8011,11352,11186,3554,4996,47738,17707,65445
6031,California,Kings County,8639,8011,12768,11186,3554,4996,49154,18136,67290
6033,California,Lake County,8639,8011,12192,11186,3554,4996,48578,17962,66540
6035,California,Lassen County,8639,8011,10812,11186,3554,4996,47198,17544,64742
6037,California,Los Angeles County,8639,8011,23472,11186,3554,4996,59858,21379,81237
6039,California,Madera County,8639,8011,13260,11186,3554,4996,49646,18285,67931
6039,California,"Madera, CA",8639,8011,13260,11186,3554,4996,49646,15039,64686
6041,California,Marin County,8639,8011,40068,11186,3554,4996,76454,26406,102860
6043,California,Mariposa County,8639,8011,12708,11186,3554,4996,49094,18118,67212
6045,California,Mendocino County,8639,8011,14076,11186,3554,4996,50462,18532,68995
6047,California,Merced County,8639,8011,11364,11186,3554,4996,47750,17711,65461
6047,California,"Merced, CA",8639,8011,11364,11186,3554,4996,47750,14465,62215
6049,California,Modoc County,8639,8011,9240,11186,3554,4996,45626,17067,62694
6051,California,Mono County,8639,8011,15480,11186,3554,4996,51866,18958,70824
6053,California,Monterey County,8639,8011,21720,11186,3554,4996,58106,20848,78954
6055,California,Napa County,8639,8011,22560,11186,3554,4996,58946,21102,80049
6055,California,"Napa, CA",8639,8011,22560,11186,3554,4996,58946,17857,76803
6057,California,Nevada County,8639,8011,15768,11186,3554,4996,52154,19045,71199
6059,California,Orange County,8639,8011,26592,11186,3554,4996,62978,22324,85302
6061,California,Placer County,8639,8011,16188,11186,3554,4996,52574,19172,71746
6063,California,Plumas County,8639,8011,10992,11186,3554,4996,47378,17598,64976
6065,California,Riverside County,8639,8011,15468,11186,3554,4996,51854,18954,70808
6067,California,Sacramento County,8639,8011,16188,11186,3554,4996,52574,19172,71746
6069,California,San Benito County,8639,8011,20520,11186,3554,4996,56906,20484,77391
6071,California,San Bernardino County,8639,8011,15468,11186,3554,4996,51854,18954,70808
6073,California,San Diego County,8639,8011,24444,11186,3554,4996,60830,21673,82503
6073,California,"San Diego-Carlsbad, CA",8639,8011,24444,11186,3554,4996,60830,18427,79258
6075,California,San Francisco County,8639,8011,40068,11186,3554,4996,76454,26406,102860
6077,California,San Joaquin County,8639,8011,13728,11186,3554,4996,50114,18427,68541
6079,California,San Luis Obispo County,8639,8011,19884,11186,3554,4996,56270,20292,76562
6081,California,San Mateo County,8639,8011,40068,11186,3554,4996,76454,26406,102860
6083,California,Santa Barbara County,8639,8011,27888,11186,3554,4996,64274,22716,86991
6085,California,Santa Clara County,8639,8011,35640,11186,3554,4996,72026,25065,97091
6087,California,Santa Cruz County,8639,8011,30228,11186,3554,4996,66614,23425,90039
6087,California,"Santa Cruz-Watsonville, CA",8639,8011,30228,11186,3554,4996,66614,20180,86794
6089,California,Shasta County,8639,8011,11592,11186,3554,4996,47978,17780,65758
6091,California,Sierra County,8639,8011,15240,11186,3554,4996,51626,18885,70511
6093,California,Siskiyou County,8639,8011,10272,11186,3554,4996,46658,17380,64038
6095,California,Solano County,8639,8011,19068,11186,3554,4996,55454,20045,75499
6097,California,Sonoma County,8639,8011,23388,11186,3554,4996,59774,21353,81127
6099,California,Stanislaus County,8639,8011,13260,11186,3554,4996,49646,18285,67931
6103,California,Tehama County,8639,8011,10896,11186,3554,4996,47282,17569,64851
6105,California,Trinity County,8639,8011,10224,11186,3554,4996,46610,17365,63976
6107,California,Tulare County,8639,8011,11292,11186,3554,4996,47678,17689,65367
6109,California,Tuolumne County,8639,8011,12180,11186,3554,4996,48566,17958,66524
6111,California,Ventura County,8639,8011,23316,11186,3554,4996,59702,21331,81034
6113,California,Yolo County,8639,8011,16848,11186,3554,4996,53234,19372,72606
6115,California,"Yuba City, CA",8639,8011,13044,11186,3554,4996,49430,14974,64404
6115,California,Yuba County,8639,8011,13044,11186,3554,4996,49430,18220,67650
8001,Colorado,Adams County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8003,Colorado,Alamosa County,8639,8135,8988,11186,3554,4996,45499,10383,55882
8005,Colorado,Arapahoe County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8007,Colorado,Archuleta County,8639,8135,11028,11186,3554,4996,47539,10848,58387
8009,Colorado,Baca County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8011,Colorado,Bent County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8013,Colorado,Boulder County,8639,8135,20604,11186,3554,4996,57115,13034,70149
8013,Colorado,"Boulder, CO",8639,8135,20604,11186,3554,4996,57115,13034,70149
8015,Colorado,Chaffee County,8639,8135,9864,11186,3554,4996,46375,10583,56958
8017,Colorado,Cheyenne County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8019,Colorado,Clear Creek County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8021,Colorado,Conejos County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8023,Colorado,Costilla County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8025,Colorado,Crowley County,8639,8135,8784,11186,3554,4996,45295,10336,55631
8027,Colorado,Custer County,8639,8135,8940,11186,3554,4996,45451,10372,55823
8029,Colorado,Delta County,8639,8135,10560,11186,3554,4996,47071,10742,57813
8031,Colorado,Denver County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8033,Colorado,Dolores County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8035,Colorado,Douglas County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8037,Colorado,Eagle County,8639,8135,17208,11186,3554,4996,53719,12259,65978
8039,Colorado,Elbert County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8041,Colorado,El Paso County,8639,8135,13692,11186,3554,4996,50203,11456,61659
8043,Colorado,Fremont County,8639,8135,9432,11186,3554,4996,45943,10484,56427
8045,Colorado,Garfield County,8639,8135,13680,11186,3554,4996,50191,11454,61645
8047,Colorado,Gilpin County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8049,Colorado,Grand County,8639,8135,12156,11186,3554,4996,48667,11106,59773
8051,Colorado,Gunnison County,8639,8135,10488,11186,3554,4996,46999,10725,57724
8053,Colorado,Hinsdale County,8639,8135,9228,11186,3554,4996,45739,10438,56177
8055,Colorado,Huerfano County,8639,8135,8796,11186,3554,4996,45307,10339,55646
8057,Colorado,Jackson County,8639,8135,10260,11186,3554,4996,46771,10673,57444
8059,Colorado,Jefferson County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8061,Colorado,Kiowa County,8639,8135,10260,11186,3554,4996,46771,10673,57444
8063,Colorado,Kit Carson County,8639,8135,8736,11186,3554,4996,45247,10325,55572
8065,Colorado,Lake County,8639,8135,9444,11186,3554,4996,45955,10487,56442
8067,Colorado,La Plata County,8639,8135,11796,11186,3554,4996,48307,11024,59331
8069,Colorado,Larimer County,8639,8135,14928,11186,3554,4996,51439,11738,63177
8071,Colorado,Las Animas County,8639,8135,9336,11186,3554,4996,45847,10462,56309
8073,Colorado,Lincoln County,8639,8135,9096,11186,3554,4996,45607,10407,56014
8075,Colorado,Logan County,8639,8135,8976,11186,3554,4996,45487,10380,55867
8075,Colorado,Morgan County,8639,8135,9492,11186,3554,4996,46003,10498,56501
8087,Colorado,Morgan County,8639,8135,9492,11186,3554,4996,46003,10498,56501
8077,Colorado,Mesa County,8639,8135,12420,11186,3554,4996,48931,11166,60097
8079,Colorado,Mineral County,8639,8135,10260,11186,3554,4996,46771,10673,57444
8081,Colorado,Moffat County,8639,8135,9144,11186,3554,4996,45655,10418,56073
8083,Colorado,Montezuma County,8639,8135,9444,11186,3554,4996,45955,10487,56442
8085,Colorado,Montrose County,8639,8135,9804,11186,3554,4996,46315,10569,56884
8089,Colorado,Otero County,8639,8135,9072,11186,3554,4996,45583,10402,55985
8091,Colorado,Ouray County,8639,8135,13908,11186,3554,4996,50419,11506,61925
8093,Colorado,Park County,8639,8135,18792,11186,3554,4996,55303,12620,67923
8095,Colorado,Phillips County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8097,Colorado,Pitkin County,8639,8135,18948,11186,3554,4996,55459,12656,68115
8099,Colorado,Prowers County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8101,Colorado,Pueblo County,8639,8135,10056,11186,3554,4996,46567,10627,57194
8101,Colorado,"Pueblo, CO",8639,8135,10056,11186,3554,4996,46567,10627,57194
8103,Colorado,Rio Blanco County,8639,8135,9672,11186,3554,4996,46183,10539,56722
8105,Colorado,Rio Grande County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8107,Colorado,Routt County,8639,8135,14736,11186,3554,4996,51247,11695,62942
8109,Colorado,Saguache County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8111,Colorado,San Juan County,8639,8135,12048,11186,3554,4996,48559,11081,59640
8113,Colorado,San Miguel County,8639,8135,16284,11186,3554,4996,52795,12048,64843
8115,Colorado,Sedgwick County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8117,Colorado,Summit County,8639,8135,16968,11186,3554,4996,53479,12204,65683
8119,Colorado,Teller County,8639,8135,13392,11186,3554,4996,49903,11388,61291
8121,Colorado,Washington County,8639,8135,8568,11186,3554,4996,45079,10287,55366
8123,Colorado,Weld County,8639,8135,12552,11186,3554,4996,49063,11196,60259
8125,Colorado,Yuma County,8639,8135,8568,11186,3554,4996,45079,10287,55366
9001,Connecticut,Fairfield County,8406,7334,20894,9889,3341,5514,55377,13930,69307
9003,Connecticut,Hartford County,8406,7334,14760,9889,3341,5514,49243,12449,61693
9005,Connecticut,Litchfield County,8406,7334,14160,9889,3341,5514,48643,12304,60948
9007,Connecticut,Middlesex County,8406,7334,15811,9889,3341,5514,50295,12703,62998
9009,Connecticut,New Haven County,8406,7334,16033,9889,3341,5514,50517,12757,63274
9009,Connecticut,"New Haven-Milford, CT",8406,7334,16033,9889,3341,5514,50517,12198,62715
9011,Connecticut,New London County,8406,7334,14339,9889,3341,5514,48822,12348,61170
9011,Connecticut,"Norwich-New London, CT",8406,7334,14339,9889,3341,5514,48822,11789,60611
9013,Connecticut,Tolland County,8406,7334,14760,9889,3341,5514,49243,12449,61693
9015,Connecticut,Windham County,8406,7334,12240,9889,3341,5514,46723,11841,58564
10001,Delaware,Kent County,7238,8735,12528,11672,3554,5144,48872,14034,62905
10003,Delaware,New Castle County,7238,8735,14712,11672,3554,5144,51056,14598,65654
10005,Delaware,Sussex County,7238,8735,11376,11672,3554,5144,47720,12040,59759
12001,Florida,Alachua County,7238,9109,11652,11672,3554,5144,48370,7842,56212
12003,Florida,Baker County,7238,9109,9456,11672,3554,5144,46174,7486,53660
12005,Florida,Bay County,7238,9109,11268,11672,3554,5144,47986,7779,55765
12007,Florida,Bradford County,7238,9109,8952,11672,3554,5144,45670,7404,53074
12009,Florida,Brevard County,7238,9109,12936,11672,3554,5144,49654,8050,57704
12011,Florida,Brevard County,7238,9109,12936,11672,3554,5144,49654,8050,57704
12009,Florida,Broward County,7238,9109,18336,11672,3554,5144,55054,8925,63979
12011,Florida,Broward County,7238,9109,18336,11672,3554,5144,55054,8925,63979
12013,Florida,Calhoun County,7238,9109,8568,11672,3554,5144,45286,7342,52628
12015,Florida,Charlotte County,7238,9109,12264,11672,3554,5144,48982,7941,56923
12017,Florida,Citrus County,7238,9109,10248,11672,3554,5144,46966,7614,54580
12019,Florida,Clay County,7238,9109,12708,11672,3554,5144,49426,8013,57439
12021,Florida,Collier County,7238,9109,16572,11672,3554,5144,53290,8639,61929
12023,Florida,Columbia County,7238,9109,10548,11672,3554,5144,47266,7663,54929
12027,Florida,DeSoto County,7238,9109,9096,11672,3554,5144,45814,7427,53241
12029,Florida,Dixie County,7238,9109,8568,11672,3554,5144,45286,7342,52628
12031,Florida,Duval County,7238,9109,12708,11672,3554,5144,49426,8013,57439
12033,Florida,Escambia County,7238,9109,11448,11672,3554,5144,48166,7808,55975
12035,Florida,Flagler County,7238,9109,13452,11672,3554,5144,50170,8133,58303
12037,Florida,Franklin County,7238,9109,9432,11672,3554,5144,46150,7482,53632
12039,Florida,Gadsden County,7238,9109,12228,11672,3554,5144,48946,7935,56881
12041,Florida,Gilchrist County,7238,9109,11652,11672,3554,5144,48370,7842,56212
12043,Florida,Glades County,7238,9109,9504,11672,3554,5144,46222,7493,53715
12045,Florida,Gulf County,7238,9109,10176,11672,3554,5144,46894,7602,54496
12047,Florida,Hamilton County,7238,9109,8568,11672,3554,5144,45286,7342,52628
12049,Florida,Hardee County,7238,9109,8772,11672,3554,5144,45490,7375,52865
12051,Florida,Hendry County,7238,9109,9024,11672,3554,5144,45742,7415,53158
12053,Florida,Hernando County,7238,9109,14472,11672,3554,5144,51190,8299,59489
12055,Florida,Highlands County,7238,9109,10164,11672,3554,5144,46882,7600,54482
12057,Florida,Hillsborough County,7238,9109,14472,11672,3554,5144,51190,8299,59489
12059,Florida,Holmes County,7238,9109,8772,11672,3554,5144,45490,7375,52865
12061,Florida,Indian River County,7238,9109,12216,11672,3554,5144,48934,7933,56867
12063,Florida,Jackson County,7238,9109,8880,11672,3554,5144,45598,7392,52990
12065,Florida,Jefferson County,7238,9109,12228,11672,3554,5144,48946,7935,56881
12067,Florida,Lafayette County,7238,9109,9672,11672,3554,5144,46390,7521,53911
12069,Florida,Lake County,7238,9109,14976,11672,3554,5144,51694,8380,60075
12071,Florida,Lee County,7238,9109,14184,11672,3554,5144,50902,8252,59154
12073,Florida,Leon County,7238,9109,12228,11672,3554,5144,48946,7935,56881
12075,Florida,Levy County,7238,9109,8760,11672,3554,5144,45478,7373,52851
12077,Florida,Liberty County,7238,9109,8568,11672,3554,5144,45286,7342,52628
12079,Florida,Madison County,7238,9109,8568,11672,3554,5144,45286,7342,52628
12083,Florida,Madison County,7238,9109,8568,11672,3554,5144,45286,7342,52628
12079,Florida,Marion County,7238,9109,10788,11672,3554,5144,47506,7701,55208
12083,Florida,Marion County,7238,9109,10788,11672,3554,5144,47506,7701,55208
12085,Florida,Marion County,7238,9109,10788,11672,3554,5144,47506,7701,55208
12081,Florida,Manatee County,7238,9109,14640,11672,3554,5144,51358,8326,59684
12083,Florida,Martin County,7238,9109,14484,11672,3554,5144,51202,8301,59503
